EmployeeID,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
153,30,25,3,1,24060,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
154,60,10,3,1,22690,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
155,46,19,4,1,41080,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
156,42,18,4,4,132060,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
157,24,27,2,1,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
158,34,5,3,2,137440,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
159,38,3,3,2,49070,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
160,40,26,4,1,34820,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
161,26,3,2,4,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
162,30,15,3,2,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
163,29,8,3,3,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
164,29,19,4,3,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
165,19,4,3,1,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
166,30,2,4,3,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
167,57,2,2,4,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
168,50,10,4,3,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
169,30,10,2,3,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
170,60,16,3,4,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
171,47,1,3,5,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
172,46,4,1,1,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
173,35,15,2,2,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
174,54,2,4,2,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
175,34,8,2,1,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
176,46,2,3,1,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
177,31,7,3,2,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
178,33,10,3,4,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
179,33,5,4,2,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
180,30,2,3,1,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
181,35,12,2,2,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
182,31,22,2,2,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
183,34,17,1,1,20010,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
184,42,2,4,1,29770,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
185,36,3,4,1,40250,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
186,22,7,3,2,37850,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
187,48,6,3,1,108540,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
188,55,1,3,1,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
189,41,3,2,2,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
190,35,22,3,1,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
191,40,15,3,2,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
192,39,12,1,1,99910,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
193,31,1,4,3,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
194,42,5,3,3,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
195,45,2,1,4,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
197,29,5,3,1,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
198,33,16,3,1,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
199,31,2,4,1,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
200,18,2,3,1,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
201,40,1,4,2,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
202,41,23,3,2,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
203,26,9,4,3,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
204,35,16,4,2,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
205,34,26,3,1,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
206,26,1,3,2,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
207,37,8,1,1,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
208,46,4,1,5,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
209,41,24,1,1,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
210,37,7,2,1,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
212,32,7,2,2,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
213,24,22,3,1,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
214,38,5,3,1,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
215,37,1,4,5,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
216,49,21,1,1,40110,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
217,24,1,3,1,34070,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
218,26,19,4,4,119940,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
219,24,7,3,1,12320,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
220,50,2,2,1,29600,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
221,25,2,3,1,190940,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
222,24,2,3,2,39190,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
223,30,9,3,2,68250,1.0,14,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
224,34,6,2,4,102480,1.0,12,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
225,31,9,1,1,189470,2.0,12,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
226,35,2,3,5,24960,4.0,17,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
227,31,1,3,2,64650,4.0,17,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
228,27,22,4,1,22060,0.0,14,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
229,37,9,4,2,20860,4.0,14,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
230,20,17,4,1,22930,1.0,13,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
231,42,28,4,2,26450,1.0,15,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
232,43,10,5,2,26830,4.0,11,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
233,38,2,4,1,20140,3.0,17,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
234,43,4,3,2,34190,3.0,11,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
235,48,8,1,2,53760,7.0,13,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
236,44,29,4,2,19510,4.0,22,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
237,34,13,4,1,23410,1.0,20,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
238,27,27,3,2,22930,0.0,18,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
239,21,16,2,3,87260,1.0,11,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
240,44,2,2,1,40110,4.0,14,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
241,22,2,2,2,195450,0.0,14,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
242,33,13,4,2,45680,0.0,18,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
243,32,1,1,1,30220,1.0,16,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
244,30,4,5,3,57720,1.0,17,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
245,53,24,3,3,22690,7.0,11,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
246,34,1,5,1,53810,1.0,12,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
247,45,19,4,3,34410,2.0,13,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
248,26,7,2,1,54540,1.0,13,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
249,37,4,3,1,98840,1.0,14,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
250,29,2,3,1,41570,1.0,17,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
251,35,10,5,4,134580,1.0,11,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
252,33,8,3,2,90690,3.0,25,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
253,54,5,2,2,40140,2.0,19,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
254,36,8,3,2,59150,2.0,13,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
255,27,9,3,5,59930,0.0,14,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
256,20,1,3,5,61620,1.0,12,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
257,33,15,4,1,24060,1.0,11,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
258,35,2,1,1,187400,1.0,19,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
